txn_id,sender_account,sender_person_id,receiver_account,receiver_person_id,amount_inr,datetime,bank_sender,bank_receiver,txn_type,description,flagged_suspicious
TXN002690,ACC47352869,P0019,ACC14882771,P0037,1083404.96,2022-03-14 15:00:24,HDFC,Canara,Wire,Goods Purchase,No
TXN002691,ACC52556000,P0049,ACC66394418,P0074,1898.63,2023-09-06 16:31:08,Kotak,HDFC,Cash Deposit,Business Payment,Yes
TXN002692,ACC49890367,P0070,ACC98301804,P0071,3219.65,2022-12-01 11:28:09,Kotak,Union Bank,UPI,Personal Transfer,No
TXN002693,ACC10998284,P0041,ACC51861461,P0073,4340.55,2023-02-22 00:42:17,Kotak,HDFC,UPI,Goods Purchase,No
TXN002694,ACC36724504,P0036,ACC70571332,P0015,1548133.43,2023-03-10 16:58:24,Axis,Union Bank,RTGS,Business Payment,Yes
TXN002695,ACC87364623,P0065,ACC55462982,P0040,4290.37,2024-04-06 09:30:02,PNB,Union Bank,NEFT,Service Fee,No
TXN002696,ACC22477883,P0074,ACC50241177,P0058,2247.24,2023-11-28 13:20:25,Canara,Canara,UPI,Business Payment,No
TXN002697,ACC34847621,P0083,ACC93260889,P0023,4870.12,2022-04-18 16:44:42,SBI,PNB,Wire,Unknown,Yes
TXN002698,ACC36724504,P0036,ACC47113201,P0067,778646.19,2022-07-06 11:46:55,PNB,ICICI,IMPS,Investment,No
TXN002699,ACC72451136,P0017,ACC54799885,P0064,37056.61,2022-12-22 19:51:40,Kotak,SBI,Cash Deposit,Investment,No
TXN002700,ACC87402122,P0090,ACC88960861,P0077,35113.16,2024-02-09 00:52:16,Axis,Kotak,RTGS,Personal Transfer,Yes
TXN002701,ACC42022542,P0088,ACC43424331,P0098,2181.41,2022-03-08 22:15:14,Axis,SBI,Cash Deposit,Business Payment,No
TXN002702,ACC42963378,P0002,ACC30880066,P0012,443744.27,2024-05-03 23:58:57,SBI,HDFC,IMPS,Business Payment,No
TXN002703,ACC88960861,P0077,ACC28444834,P0061,3811.02,2023-11-20 23:52:51,SBI,PNB,Cash Deposit,Business Payment,No
TXN002704,ACC86371930,P0084,ACC42963378,P0002,1720.55,2023-06-13 06:49:33,Canara,Kotak,Cash Deposit,Service Fee,Yes
TXN002705,ACC53246831,P0035,ACC83677009,P0069,31403.76,2023-02-03 14:42:30,HDFC,Union Bank,Wire,Investment,No
TXN002706,ACC61979251,P0035,ACC66394418,P0074,35648.89,2023-12-07 12:39:06,PNB,Kotak,Wire,Unknown,Yes
TXN002707,ACC86371930,P0084,ACC43424331,P0098,8956.83,2022-09-22 10:53:10,Union Bank,Union Bank,NEFT,Loan Repayment,No
TXN002708,ACC89291824,P0096,ACC94669760,P0085,194947.92,2024-05-12 17:05:34,Canara,Union Bank,Cash Deposit,Unknown,No
TXN002709,ACC65777619,P0006,ACC62060463,P0021,801352.25,2022-03-05 14:58:17,HDFC,Kotak,RTGS,Business Payment,No
TXN002710,ACC89575745,P0045,ACC49386369,P0051,41700.03,2023-07-20 23:11:34,HDFC,Kotak,NEFT,Loan Repayment,No
TXN002711,ACC76353912,P0034,ACC81264557,P0056,1693128.14,2024-02-10 05:13:26,ICICI,Union Bank,RTGS,Personal Transfer,No
TXN002712,ACC80192532,P0089,ACC12777085,P0003,183522.3,2024-04-02 07:48:11,HDFC,SBI,Cash Deposit,Loan Repayment,No
TXN002713,ACC49890367,P0070,ACC46111036,P0075,782285.3,2023-08-03 00:36:39,HDFC,Kotak,UPI,Investment,No
TXN002714,ACC70571332,P0015,ACC23941705,P0085,30842.09,2024-01-02 11:25:46,ICICI,PNB,UPI,Goods Purchase,No
TXN002715,ACC36061115,P0026,ACC70571332,P0015,755.39,2022-12-21 14:48:58,PNB,PNB,NEFT,Business Payment,No
TXN002716,ACC26072981,P0047,ACC47670632,P0055,1750032.24,2023-11-28 07:02:58,PNB,Union Bank,RTGS,Investment,No
TXN002717,ACC74018781,P0078,ACC64017185,P0030,745646.67,2022-11-23 17:36:11,Axis,SBI,IMPS,Personal Transfer,No
TXN002718,ACC67237068,P0007,ACC31782481,P0024,3849.28,2023-11-13 14:11:00,Axis,ICICI,Wire,Loan Repayment,Yes
TXN002719,ACC36724504,P0036,ACC55658290,P0028,1874860.34,2023-05-19 15:39:59,Kotak,Canara,UPI,Service Fee,Yes
TXN002720,ACC53990376,P0060,ACC86630175,P0038,485424.4,2022-06-09 13:41:35,SBI,Union Bank,UPI,Loan Repayment,No
TXN002721,ACC50292848,P0052,ACC74018781,P0078,354535.88,2023-02-08 09:23:05,ICICI,Kotak,RTGS,Investment,Yes
TXN002722,ACC89575745,P0045,ACC95641687,P0049,431357.42,2022-04-04 12:22:09,ICICI,Union Bank,RTGS,Loan Repayment,No
TXN002723,ACC47352869,P0019,ACC44225424,P0100,2601.14,2022-10-08 09:35:57,Union Bank,Union Bank,UPI,Loan Repayment,No
TXN002724,ACC51861461,P0073,ACC14882771,P0037,3128.86,2022-07-17 02:33:34,Union Bank,ICICI,UPI,Investment,Yes
TXN002725,ACC46111036,P0075,ACC42152047,P0013,1282902.39,2023-03-25 21:45:50,Kotak,ICICI,NEFT,Loan Repayment,No
TXN002726,ACC53990376,P0060,ACC94669760,P0085,1734388.53,2022-08-03 08:49:26,PNB,HDFC,Cash Deposit,Goods Purchase,No
TXN002727,ACC50241177,P0058,ACC21599659,P0023,8865.16,2023-12-31 16:08:40,Union Bank,SBI,Cash Deposit,Goods Purchase,No
TXN002728,ACC35172528,P0090,ACC19227140,P0076,1155050.87,2024-04-07 01:50:50,HDFC,Union Bank,NEFT,Service Fee,No
TXN002729,ACC85351481,P0044,ACC22477883,P0074,453829.86,2023-12-10 05:11:24,Kotak,HDFC,Wire,Personal Transfer,No
TXN002730,ACC83291553,P0070,ACC83847719,P0068,1401644.5,2023-07-29 14:50:59,Axis,PNB,NEFT,Investment,Yes
TXN002731,ACC89575745,P0045,ACC94767925,P0027,525.58,2022-03-26 06:41:05,SBI,SBI,RTGS,Business Payment,No
TXN002732,ACC38320949,P0092,ACC10446705,P0013,290108.43,2024-04-15 10:23:28,Union Bank,Axis,IMPS,Goods Purchase,No
TXN002733,ACC23900847,P0029,ACC84820714,P0034,1530.0,2023-07-17 20:15:26,Canara,Kotak,Cash Deposit,Unknown,No
TXN002734,ACC34510701,P0065,ACC41931968,P0091,1273921.41,2022-07-31 04:36:50,Union Bank,PNB,Cash Deposit,Loan Repayment,No
TXN002735,ACC19227140,P0076,ACC55658290,P0028,45531.95,2022-09-23 09:25:54,Kotak,PNB,Cash Deposit,Unknown,Yes
TXN002736,ACC67237068,P0007,ACC46245645,P0014,46849.71,2022-02-25 13:09:59,Canara,Kotak,UPI,Goods Purchase,No
TXN002737,ACC80192532,P0089,ACC89291824,P0096,274864.91,2024-02-17 09:24:58,Axis,HDFC,RTGS,Goods Purchase,Yes
TXN002738,ACC15226275,P0051,ACC94767925,P0027,6929.55,2023-12-03 18:52:02,HDFC,HDFC,RTGS,Personal Transfer,No
TXN002739,ACC84820714,P0034,ACC77171016,P0016,112317.02,2022-03-22 06:24:32,Kotak,SBI,IMPS,Loan Repayment,No
TXN002740,ACC49890367,P0070,ACC34800234,P0060,1649598.4,2023-05-26 15:23:04,SBI,SBI,RTGS,Personal Transfer,No
TXN002741,ACC88960861,P0077,ACC65777619,P0006,442565.67,2022-09-03 05:27:29,Kotak,Kotak,UPI,Loan Repayment,No
TXN002742,ACC81751708,P0017,ACC46245645,P0014,113147.36,2024-04-10 08:15:28,Canara,Union Bank,RTGS,Business Payment,No
TXN002743,ACC44225424,P0100,ACC23438230,P0062,240272.25,2023-09-09 19:26:34,ICICI,ICICI,IMPS,Personal Transfer,No
TXN002744,ACC36061115,P0026,ACC72451136,P0017,47869.15,2024-01-24 19:10:44,Axis,SBI,UPI,Unknown,No
TXN002745,ACC52556000,P0049,ACC93260889,P0023,531106.13,2023-04-07 01:29:31,ICICI,Kotak,IMPS,Goods Purchase,No
TXN002746,ACC47670632,P0055,ACC94669760,P0085,1966.46,2023-01-18 22:26:51,Union Bank,Axis,NEFT,Goods Purchase,No
TXN002747,ACC81780879,P0026,ACC47670632,P0055,1587810.09,2024-06-26 07:36:17,Canara,Kotak,IMPS,Unknown,No
TXN002748,ACC62060463,P0021,ACC23349287,P0003,435601.0,2023-05-31 22:30:08,Canara,Axis,Wire,Personal Transfer,No
TXN002749,ACC54799885,P0064,ACC31999265,P0008,81925.37,2022-07-08 03:47:00,ICICI,Axis,Cash Deposit,Service Fee,No
TXN002750,ACC93359286,P0031,ACC38320949,P0092,1152048.57,2024-01-26 22:40:19,Union Bank,SBI,UPI,Goods Purchase,Yes
TXN002751,ACC76878955,P0057,ACC20694051,P0001,102650.02,2022-08-14 23:42:45,Axis,PNB,UPI,Personal Transfer,No
TXN002752,ACC28444834,P0061,ACC65777619,P0006,1824006.08,2022-01-06 21:02:00,SBI,ICICI,RTGS,Personal Transfer,No
TXN002753,ACC34510701,P0065,ACC85351481,P0044,293806.49,2023-01-28 01:33:36,SBI,Kotak,UPI,Investment,No
TXN002754,ACC89303061,P0081,ACC21599659,P0023,5697.88,2022-09-27 14:52:22,HDFC,HDFC,UPI,Personal Transfer,Yes
TXN002755,ACC95768162,P0011,ACC98301804,P0071,231300.85,2023-04-19 22:27:49,SBI,ICICI,UPI,Personal Transfer,No
TXN002756,ACC28373284,P0076,ACC49234073,P0005,73941.09,2022-01-16 12:52:12,ICICI,Union Bank,NEFT,Goods Purchase,No
TXN002757,ACC64017185,P0030,ACC49386369,P0051,474678.08,2024-03-07 20:47:20,Canara,Kotak,UPI,Unknown,No
TXN002758,ACC20692205,P0069,ACC23941705,P0085,1567480.01,2023-09-21 03:17:10,Kotak,SBI,NEFT,Business Payment,No
TXN002759,ACC93260889,P0023,ACC97069298,P0040,168391.55,2023-05-16 23:06:01,Union Bank,Axis,Cash Deposit,Service Fee,No
TXN002760,ACC53246831,P0035,ACC84820714,P0034,43118.63,2022-08-17 15:27:49,ICICI,ICICI,RTGS,Goods Purchase,No
TXN002761,ACC52556000,P0049,ACC34800234,P0060,103373.79,2023-04-18 17:26:52,Canara,HDFC,NEFT,Goods Purchase,No
TXN002762,ACC48759195,P0009,ACC44654107,P0004,683871.69,2022-06-16 20:46:17,Union Bank,Axis,Cash Deposit,Personal Transfer,No
TXN002763,ACC55626134,P0055,ACC35172528,P0090,1092140.51,2022-08-19 02:20:44,PNB,PNB,Wire,Unknown,No
TXN002764,ACC44654107,P0004,ACC80192532,P0089,27422.43,2022-04-23 16:59:48,Axis,ICICI,RTGS,Investment,No
TXN002765,ACC87622366,P0097,ACC15226275,P0051,1735.77,2023-11-15 06:40:34,HDFC,Axis,Cash Deposit,Loan Repayment,No
TXN002766,ACC43591464,P0022,ACC44225424,P0100,151596.66,2022-11-27 14:02:04,Union Bank,Union Bank,RTGS,Personal Transfer,No
TXN002767,ACC48759195,P0009,ACC70571332,P0015,1018999.19,2022-03-26 05:30:36,Axis,HDFC,Wire,Business Payment,Yes
TXN002768,ACC64017185,P0030,ACC49890367,P0070,1242.63,2023-03-21 22:01:19,HDFC,Canara,Cash Deposit,Service Fee,No
TXN002769,ACC12777085,P0003,ACC87364623,P0065,43873.61,2023-07-18 18:08:55,HDFC,SBI,UPI,Loan Repayment,Yes
TXN002770,ACC88960861,P0077,ACC55626134,P0055,156853.51,2022-08-17 06:44:24,Axis,HDFC,IMPS,Unknown,No
TXN002771,ACC80192532,P0089,ACC51861461,P0073,680115.79,2022-11-24 20:25:34,Canara,Axis,IMPS,Loan Repayment,No
TXN002772,ACC83677009,P0069,ACC15226275,P0051,12631.13,2022-12-13 10:33:49,Axis,SBI,NEFT,Personal Transfer,No
TXN002773,ACC89291824,P0096,ACC46245645,P0014,36858.53,2022-09-18 23:18:39,HDFC,SBI,Cash Deposit,Unknown,No
TXN002774,ACC22881862,P0043,ACC28377021,P0053,46166.84,2023-03-28 23:10:59,Union Bank,Union Bank,Cash Deposit,Service Fee,No
TXN002775,ACC50292848,P0052,ACC30880066,P0012,2735.15,2023-07-25 02:24:42,Union Bank,HDFC,UPI,Investment,No
TXN002776,ACC31782481,P0024,ACC42963378,P0002,6955.69,2023-03-24 02:31:19,PNB,Union Bank,IMPS,Business Payment,No
TXN002777,ACC25216365,P0015,ACC80192532,P0089,1723.98,2024-06-16 02:14:15,SBI,ICICI,Wire,Business Payment,No
TXN002778,ACC44225424,P0100,ACC44654107,P0004,5361.22,2024-05-04 20:36:10,HDFC,PNB,Wire,Goods Purchase,Yes
TXN002779,ACC81751708,P0017,ACC23900847,P0029,932882.4,2023-12-29 13:18:20,Canara,HDFC,Cash Deposit,Goods Purchase,No
TXN002780,ACC19227140,P0076,ACC62060463,P0021,35972.64,2023-02-11 10:39:48,Union Bank,Kotak,UPI,Business Payment,Yes
TXN002781,ACC83189524,P0022,ACC28377021,P0053,2819.04,2024-06-05 16:50:14,Axis,ICICI,Wire,Investment,No
TXN002782,ACC28373284,P0076,ACC29570681,P0024,3049.54,2022-05-19 12:25:26,HDFC,Canara,Wire,Service Fee,Yes
TXN002783,ACC38502474,P0030,ACC34847621,P0083,1253547.54,2023-12-14 12:22:29,Kotak,Canara,IMPS,Service Fee,Yes
TXN002784,ACC43229057,P0082,ACC24346658,P0080,1195967.93,2023-05-09 06:44:42,SBI,SBI,UPI,Loan Repayment,No
TXN002785,ACC66394418,P0074,ACC80837586,P0094,34504.52,2023-08-03 07:17:29,Kotak,HDFC,Wire,Goods Purchase,No
TXN002786,ACC74018781,P0078,ACC10709540,P0089,23195.23,2023-10-23 17:57:23,Kotak,Canara,NEFT,Goods Purchase,No
TXN002787,ACC64017185,P0030,ACC72451136,P0017,49774.6,2022-08-12 00:40:21,Union Bank,ICICI,Wire,Unknown,Yes
TXN002788,ACC23349287,P0003,ACC88699165,P0032,474093.33,2022-12-08 15:25:39,Axis,SBI,Cash Deposit,Unknown,Yes
TXN002789,ACC55462982,P0040,ACC10709540,P0089,4163.92,2024-05-02 22:43:38,SBI,Canara,RTGS,Personal Transfer,No
TXN002790,ACC22771791,P0063,ACC17370298,P0052,1344440.82,2022-11-14 14:00:40,Kotak,Canara,UPI,Business Payment,No
TXN002791,ACC58469806,P0079,ACC38502474,P0030,28779.4,2022-09-20 06:27:23,SBI,Kotak,NEFT,Investment,No
TXN002792,ACC98301804,P0071,ACC21007045,P0082,745929.2,2022-02-28 02:56:45,Axis,ICICI,NEFT,Loan Repayment,No
TXN002793,ACC28373284,P0076,ACC89303061,P0081,778.39,2023-04-21 03:00:17,PNB,ICICI,Wire,Business Payment,No
TXN002794,ACC72451136,P0017,ACC38320949,P0092,29764.46,2022-03-22 07:06:35,Canara,SBI,IMPS,Business Payment,No
TXN002795,ACC81264557,P0056,ACC83291553,P0070,990.44,2023-05-10 22:16:58,HDFC,Kotak,UPI,Service Fee,No
TXN002796,ACC20581573,P0066,ACC47670632,P0055,41295.61,2022-12-15 11:37:04,Canara,Kotak,Wire,Unknown,No
TXN002797,ACC54799885,P0064,ACC66394418,P0074,799713.55,2024-01-03 09:32:25,PNB,SBI,NEFT,Investment,No
TXN002798,ACC95641687,P0049,ACC99198449,P0039,1965.09,2023-08-04 02:26:23,Axis,Canara,IMPS,Investment,No
TXN002799,ACC98301804,P0071,ACC74018781,P0078,1517994.96,2023-06-04 20:06:52,Axis,Kotak,NEFT,Loan Repayment,No
TXN002800,ACC23900847,P0029,ACC49386369,P0051,4767.0,2023-12-03 10:13:22,SBI,SBI,Wire,Loan Repayment,No
TXN002801,ACC54799885,P0064,ACC81751708,P0017,17477.93,2023-09-05 04:38:45,Kotak,Canara,IMPS,Business Payment,No
TXN002802,ACC68035954,P0029,ACC21007045,P0082,6554.23,2023-03-16 08:48:15,Kotak,Union Bank,Wire,Business Payment,Yes
TXN002803,ACC62060463,P0021,ACC38502474,P0030,642597.28,2024-05-29 06:15:36,ICICI,Axis,UPI,Personal Transfer,No
TXN002804,ACC10998284,P0041,ACC36061115,P0026,4420.34,2023-12-13 19:10:45,Kotak,HDFC,RTGS,Unknown,No
TXN002805,ACC20694051,P0001,ACC65777619,P0006,44193.49,2023-11-03 19:10:17,PNB,HDFC,UPI,Investment,Yes
TXN002806,ACC47352869,P0019,ACC42022542,P0088,1155069.1,2023-09-28 02:06:30,ICICI,ICICI,RTGS,Personal Transfer,No
TXN002807,ACC29570681,P0024,ACC84300929,P0046,87043.17,2023-03-19 05:45:48,Union Bank,ICICI,Wire,Loan Repayment,No
TXN002808,ACC49234073,P0005,ACC82085863,P0050,3734.35,2022-09-30 14:42:31,HDFC,Canara,Cash Deposit,Personal Transfer,Yes
TXN002809,ACC87622366,P0097,ACC40434030,P0033,34273.71,2024-04-12 03:25:12,Canara,ICICI,Cash Deposit,Investment,No
TXN002810,ACC97069298,P0040,ACC62135687,P0093,1544628.58,2024-06-18 07:09:45,ICICI,Axis,RTGS,Personal Transfer,No
TXN002811,ACC38502474,P0030,ACC88960861,P0077,1399.78,2022-06-12 10:16:06,Kotak,PNB,RTGS,Unknown,No
TXN002812,ACC43424331,P0098,ACC15226275,P0051,2645.67,2023-03-30 13:19:13,Kotak,Kotak,NEFT,Business Payment,No
TXN002813,ACC34847621,P0083,ACC47670632,P0055,361129.15,2022-08-11 05:37:15,ICICI,Kotak,IMPS,Service Fee,No
TXN002814,ACC87622366,P0097,ACC22881862,P0043,309540.73,2022-01-06 17:41:44,Union Bank,Union Bank,IMPS,Service Fee,No
TXN002815,ACC42022542,P0088,ACC36061115,P0026,3726.49,2023-03-15 13:11:22,SBI,HDFC,Wire,Investment,No
TXN002816,ACC61979251,P0035,ACC65777619,P0006,251868.35,2023-09-20 09:35:59,Union Bank,ICICI,IMPS,Unknown,No
TXN002817,ACC81780879,P0026,ACC19227140,P0076,12735.38,2022-01-06 10:48:27,ICICI,SBI,Cash Deposit,Service Fee,No
TXN002818,ACC35172528,P0090,ACC40434030,P0033,26326.92,2022-06-25 01:37:52,ICICI,PNB,RTGS,Goods Purchase,No
TXN002819,ACC42963378,P0002,ACC49386369,P0051,3952.88,2022-08-05 01:46:10,Union Bank,ICICI,Cash Deposit,Service Fee,Yes
TXN002820,ACC12777085,P0003,ACC88699165,P0032,6023.75,2023-05-06 19:35:59,ICICI,PNB,UPI,Unknown,Yes
TXN002821,ACC41931968,P0091,ACC80837586,P0094,361085.57,2022-08-05 05:27:50,SBI,Axis,RTGS,Service Fee,No
TXN002822,ACC47670632,P0055,ACC30880066,P0012,2979.27,2022-08-27 15:49:34,HDFC,Union Bank,NEFT,Service Fee,No
TXN002823,ACC30880066,P0012,ACC83677009,P0069,221551.98,2024-04-21 18:10:43,SBI,PNB,NEFT,Loan Repayment,No
TXN002824,ACC61979251,P0035,ACC94767925,P0027,3407.52,2023-08-10 18:39:45,Union Bank,Kotak,Cash Deposit,Loan Repayment,No
TXN002825,ACC83189524,P0022,ACC24346658,P0080,454127.7,2024-05-02 16:46:31,Axis,Union Bank,RTGS,Goods Purchase,No
TXN002826,ACC49234073,P0005,ACC43591464,P0022,32099.0,2022-10-03 07:44:08,Union Bank,Canara,Wire,Investment,No
TXN002827,ACC28444834,P0061,ACC81264557,P0056,437174.67,2023-11-21 19:59:56,PNB,Union Bank,NEFT,Service Fee,Yes
TXN002828,ACC55626134,P0055,ACC58469806,P0079,3521.75,2023-09-07 02:47:41,SBI,Axis,IMPS,Personal Transfer,No
TXN002829,ACC64176956,P0072,ACC72207404,P0042,33083.23,2022-07-26 08:00:21,HDFC,PNB,IMPS,Unknown,Yes
TXN002830,ACC74018781,P0078,ACC46111036,P0075,46819.19,2023-07-09 14:03:24,HDFC,HDFC,IMPS,Loan Repayment,No
TXN002831,ACC21599659,P0023,ACC93260889,P0023,391931.41,2023-09-19 08:38:45,HDFC,ICICI,Wire,Goods Purchase,No
TXN002832,ACC53990376,P0060,ACC28444834,P0061,227262.08,2023-07-16 03:17:14,HDFC,Axis,UPI,Loan Repayment,No
TXN002833,ACC20694051,P0001,ACC57816281,P0020,661285.21,2022-09-11 17:10:11,Kotak,Kotak,RTGS,Personal Transfer,No
TXN002834,ACC22771791,P0063,ACC95641687,P0049,4843.97,2023-10-20 18:31:32,PNB,PNB,NEFT,Investment,Yes
TXN002835,ACC93260889,P0023,ACC22771791,P0063,1782.49,2023-10-19 06:17:23,Kotak,Axis,NEFT,Loan Repayment,Yes
TXN002836,ACC82085863,P0050,ACC30880066,P0012,1933929.93,2023-08-24 10:25:39,HDFC,Axis,RTGS,Personal Transfer,No
TXN002837,ACC49935956,P0071,ACC94669760,P0085,3150.97,2024-02-20 22:15:45,SBI,Union Bank,IMPS,Business Payment,No
TXN002838,ACC65777619,P0006,ACC88960861,P0077,1751.4,2023-08-13 03:28:39,Canara,PNB,NEFT,Business Payment,No
TXN002839,ACC93359286,P0031,ACC65777619,P0006,375945.44,2022-12-29 22:22:45,Axis,Axis,NEFT,Unknown,No
TXN002840,ACC74018781,P0078,ACC83291553,P0070,447974.04,2023-04-19 16:06:50,ICICI,Canara,Cash Deposit,Unknown,Yes
TXN002841,ACC29570681,P0024,ACC42963378,P0002,1336883.06,2023-12-23 20:42:15,ICICI,SBI,NEFT,Unknown,No
TXN002842,ACC82788896,P0010,ACC55462982,P0040,1196353.76,2022-05-12 07:45:11,PNB,PNB,Cash Deposit,Unknown,No
TXN002843,ACC74591190,P0018,ACC21599659,P0023,1244.37,2023-07-13 00:28:32,Kotak,Kotak,RTGS,Loan Repayment,No
TXN002844,ACC23941705,P0085,ACC74018781,P0078,40841.02,2024-04-03 11:38:28,Canara,PNB,UPI,Business Payment,No
TXN002845,ACC80458179,P0061,ACC26072981,P0047,185597.85,2022-03-31 19:25:04,Kotak,SBI,NEFT,Service Fee,No
TXN002846,ACC67237068,P0007,ACC49234073,P0005,1784011.2,2022-06-24 20:47:59,PNB,ICICI,NEFT,Investment,No
TXN002847,ACC84300929,P0046,ACC97018401,P0100,32675.9,2024-03-24 18:56:50,SBI,Union Bank,UPI,Investment,No
TXN002848,ACC32732400,P0087,ACC34510701,P0065,43108.25,2022-04-17 10:30:37,Union Bank,SBI,UPI,Loan Repayment,Yes
TXN002849,ACC25216365,P0015,ACC83189524,P0022,1693554.45,2023-07-18 07:27:14,PNB,SBI,Wire,Service Fee,Yes
TXN002850,ACC46111036,P0075,ACC35172528,P0090,719.65,2024-02-22 13:26:10,Axis,Axis,IMPS,Personal Transfer,No
TXN002851,ACC20694051,P0001,ACC74591190,P0018,251346.5,2022-12-10 16:04:53,Axis,ICICI,UPI,Business Payment,No
TXN002852,ACC28444834,P0061,ACC14359404,P0048,4719.9,2023-11-19 17:08:13,Axis,ICICI,Wire,Goods Purchase,No
TXN002853,ACC10446705,P0013,ACC88699165,P0032,913117.25,2023-04-28 23:19:01,Union Bank,HDFC,Cash Deposit,Service Fee,No
TXN002854,ACC10998284,P0041,ACC22881862,P0043,8488.31,2022-11-28 13:11:53,Union Bank,PNB,RTGS,Goods Purchase,No
TXN002855,ACC35172528,P0090,ACC14359404,P0048,46997.03,2022-04-24 11:09:52,Canara,Kotak,IMPS,Unknown,No
TXN002856,ACC25216365,P0015,ACC20692205,P0069,34225.9,2022-06-14 03:27:48,SBI,Union Bank,NEFT,Business Payment,Yes
TXN002857,ACC64017185,P0030,ACC74591190,P0018,1001612.14,2022-09-27 21:05:57,ICICI,PNB,NEFT,Personal Transfer,No
TXN002858,ACC26730079,P0099,ACC53246831,P0035,4831.97,2023-04-26 18:45:04,Kotak,Kotak,Wire,Goods Purchase,No
TXN002859,ACC20581573,P0066,ACC73124701,P0086,1632812.01,2022-06-04 11:12:26,Union Bank,HDFC,NEFT,Investment,No
TXN002860,ACC36061115,P0026,ACC95768162,P0011,360484.13,2022-05-06 20:28:21,Canara,PNB,Cash Deposit,Goods Purchase,No
TXN002861,ACC99198449,P0039,ACC42963378,P0002,10871.03,2023-04-06 02:25:24,Kotak,Axis,RTGS,Goods Purchase,No
TXN002862,ACC34510701,P0065,ACC74591190,P0018,4149.91,2022-03-09 02:20:08,ICICI,Union Bank,NEFT,Service Fee,Yes
TXN002863,ACC97069298,P0040,ACC42152047,P0013,2397.53,2024-01-16 02:31:58,Axis,HDFC,NEFT,Business Payment,No
TXN002864,ACC21599659,P0023,ACC67237068,P0007,226562.38,2022-07-10 20:59:02,Kotak,PNB,UPI,Investment,Yes
TXN002865,ACC64176956,P0072,ACC22771791,P0063,1037475.82,2023-12-04 20:11:08,Union Bank,Axis,Cash Deposit,Personal Transfer,Yes
TXN002866,ACC12777085,P0003,ACC88699165,P0032,2032.41,2023-05-19 13:38:52,Canara,PNB,UPI,Investment,No
TXN002867,ACC76878955,P0057,ACC81264557,P0056,1460.02,2022-09-20 13:15:48,HDFC,ICICI,Wire,Service Fee,No
TXN002868,ACC23438230,P0062,ACC85351481,P0044,1666.26,2022-03-20 12:02:46,Kotak,Union Bank,Cash Deposit,Goods Purchase,No
TXN002869,ACC38502474,P0030,ACC68035954,P0029,169955.67,2022-10-13 14:50:51,Kotak,Kotak,Cash Deposit,Loan Repayment,No
TXN002870,ACC81264557,P0056,ACC55626134,P0055,168114.17,2023-04-20 04:39:47,HDFC,Kotak,RTGS,Investment,No
TXN002871,ACC39315551,P0086,ACC25216365,P0015,40518.5,2023-03-28 12:50:18,Canara,HDFC,RTGS,Personal Transfer,Yes
TXN002872,ACC52723076,P0064,ACC13509495,P0059,478013.86,2024-01-12 18:49:07,Axis,Union Bank,RTGS,Service Fee,No
TXN002873,ACC66394418,P0074,ACC23941705,P0085,1915716.2,2023-07-30 00:15:54,Axis,Kotak,UPI,Unknown,No
TXN002874,ACC93359286,P0031,ACC10446705,P0013,3714.9,2024-04-16 19:05:48,Axis,ICICI,Cash Deposit,Goods Purchase,Yes
TXN002875,ACC74591190,P0018,ACC35172528,P0090,980689.74,2022-08-30 19:32:19,PNB,PNB,NEFT,Loan Repayment,No
TXN002876,ACC98301804,P0071,ACC35172528,P0090,1121764.45,2023-05-30 10:25:49,Canara,ICICI,NEFT,Investment,No
TXN002877,ACC93359286,P0031,ACC86371930,P0084,4439.95,2022-11-09 08:55:23,Canara,PNB,NEFT,Goods Purchase,No
TXN002878,ACC43229057,P0082,ACC23438230,P0062,6573.81,2022-09-07 17:16:20,PNB,Kotak,IMPS,Service Fee,No
TXN002879,ACC47352869,P0019,ACC80073291,P0025,458386.91,2023-07-28 03:13:05,ICICI,SBI,IMPS,Unknown,No
TXN002880,ACC42152047,P0013,ACC97018401,P0100,32793.57,2023-11-01 05:09:45,SBI,ICICI,Wire,Loan Repayment,No
TXN002881,ACC10709540,P0089,ACC19227140,P0076,1730165.36,2024-06-10 16:12:44,ICICI,ICICI,UPI,Goods Purchase,No
TXN002882,ACC89303061,P0081,ACC28377021,P0053,1397505.06,2023-05-15 07:20:44,Kotak,Canara,RTGS,Loan Repayment,Yes
TXN002883,ACC54799885,P0064,ACC44654107,P0004,11350.41,2022-02-23 03:10:21,Axis,Kotak,Wire,Personal Transfer,No
TXN002884,ACC14359404,P0048,ACC49890367,P0070,77691.04,2023-03-22 09:18:01,Axis,HDFC,IMPS,Unknown,No
TXN002885,ACC84820714,P0034,ACC31782481,P0024,995723.37,2022-07-04 00:56:55,PNB,PNB,IMPS,Personal Transfer,No
TXN002886,ACC62060463,P0021,ACC49935956,P0071,381759.93,2024-06-19 11:20:00,ICICI,Canara,Cash Deposit,Loan Repayment,No
TXN002887,ACC23349287,P0003,ACC52723076,P0064,41737.83,2022-06-02 17:32:18,Axis,ICICI,Wire,Service Fee,Yes
TXN002888,ACC51861461,P0073,ACC49890367,P0070,94080.71,2024-02-27 23:11:33,PNB,Kotak,IMPS,Goods Purchase,No
TXN002889,ACC31999265,P0008,ACC76878955,P0057,498114.92,2024-06-07 03:27:53,Axis,Union Bank,NEFT,Investment,No
